case_id,contrast,slice_idx,label,label_id,model,gt_pixels,prompt_type,text_prompt,dice,iou,precision,recall
BraTS-MET-00009-000,t1c,82,ET,3,medsam3,1046,text,Enhancing Tumor,0.6413502109704642,0.4720496894409938,0.535554131966688,0.7992351816443595
BraTS-MET-00009-000,t1c,83,NETC,1,medsam3,581,box,,0.7667269439421338,0.6217008797653959,0.8076190476190476,0.729776247848537
BraTS-MET-00009-000,t1c,83,NETC,1,medsam3,581,text,Non-Enhancing Tumor Core,0.6371490280777538,0.4675118858954041,0.855072463768116,0.5077452667814114
BraTS-MET-00009-000,t1c,83,SNFH,2,medsam3,775,box,,0.28623585250091277,0.1670217298679165,0.19959266802443992,0.5058064516129033
BraTS-MET-00009-000,t1c,83,SNFH,2,medsam3,775,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,83,ET,3,medsam3,1018,box,,0.6449807625043722,0.47599380485286524,0.5008147745790331,0.9056974459724951
BraTS-MET-00009-000,t1c,83,ET,3,medsam3,1018,text,Enhancing Tumor,0.6423183803096467,0.47309941520467835,0.5389740173217855,0.7946954813359528
BraTS-MET-00009-000,t1c,84,NETC,1,medsam3,563,box,,0.7416587225929456,0.5893939393939394,0.8004115226337448,0.6909413854351687
BraTS-MET-00009-000,t1c,84,NETC,1,medsam3,563,text,Non-Enhancing Tumor Core,0.6308571428571429,0.4607679465776294,0.8846153846153846,0.49023090586145646
BraTS-MET-00009-000,t1c,84,SNFH,2,medsam3,808,box,,0.3819364714887103,0.2360454115421003,0.27645429362880886,0.6175742574257426
BraTS-MET-00009-000,t1c,84,SNFH,2,medsam3,808,text,Peritumoral Edema,0.41530054644808745,0.2620689655172414,0.7862068965517242,0.28217821782178215
BraTS-MET-00009-000,t1c,84,ET,3,medsam3,900,box,,0.6166134185303515,0.4457274826789838,0.48129675810473815,0.8577777777777778
BraTS-MET-00009-000,t1c,84,ET,3,medsam3,900,text,Enhancing Tumor,0.6491007946465914,0.4804953560371517,0.5204560697518444,0.8622222222222222
BraTS-MET-00009-000,t1c,85,NETC,1,medsam3,535,box,,0.7848360655737705,0.6458684654300169,0.8684807256235828,0.7158878504672898
BraTS-MET-00009-000,t1c,85,NETC,1,medsam3,535,text,Non-Enhancing Tumor Core,0.6423357664233577,0.4731182795698925,0.9198606271777003,0.4934579439252336
BraTS-MET-00009-000,t1c,85,SNFH,2,medsam3,889,box,,0.31519274376417233,0.18707940780619112,0.2373363688104724,0.46906636670416196
BraTS-MET-00009-000,t1c,85,SNFH,2,medsam3,889,text,Peritumoral Edema,0.3838383838383838,0.2375,0.7625418060200669,0.25646794150731156
BraTS-MET-00009-000,t1c,85,ET,3,medsam3,853,box,,0.6349775784753363,0.4651773981603154,0.514161220043573,0.8300117233294255
BraTS-MET-00009-000,t1c,85,ET,3,medsam3,853,text,Enhancing Tumor,0.6724770642201835,0.5065653075328266,0.5523737754333082,0.8593200468933178
BraTS-MET-00009-000,t1c,86,NETC,1,medsam3,514,box,,0.7437641723356009,0.592057761732852,0.8913043478260869,0.6381322957198443
BraTS-MET-00009-000,t1c,86,NETC,1,medsam3,514,text,Non-Enhancing Tumor Core,0.6474278544542033,0.47866419294990725,0.911660777385159,0.5019455252918288
BraTS-MET-00009-000,t1c,86,SNFH,2,medsam3,954,box,,0.3372262773722628,0.20280948200175591,0.25867861142217247,0.48427672955974843
BraTS-MET-00009-000,t1c,86,SNFH,2,medsam3,954,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,86,ET,3,medsam3,831,box,,0.6206568300809139,0.4499654934437543,0.5133858267716536,0.7845968712394705
BraTS-MET-00009-000,t1c,86,ET,3,medsam3,831,text,Enhancing Tumor,0.6462585034013606,0.47738693467336685,0.5419722901385493,0.8002406738868832
BraTS-MET-00009-000,t1c,87,NETC,1,medsam3,480,box,,0.6443298969072165,0.4752851711026616,0.8445945945945946,0.5208333333333334
BraTS-MET-00009-000,t1c,87,NETC,1,medsam3,480,text,Non-Enhancing Tumor Core,0.6631989596879063,0.4961089494163424,0.8823529411764706,0.53125
BraTS-MET-00009-000,t1c,87,SNFH,2,medsam3,873,box,,0.4218540080609046,0.2673098751418842,0.3463235294117647,0.5395189003436426
BraTS-MET-00009-000,t1c,87,SNFH,2,medsam3,873,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,87,ET,3,medsam3,819,box,,0.6076845298281092,0.4364560639070443,0.5185504745470233,0.7338217338217338
BraTS-MET-00009-000,t1c,87,ET,3,medsam3,819,text,Enhancing Tumor,0.6544735541275334,0.4864070536370316,0.5498338870431894,0.8083028083028083
BraTS-MET-00009-000,t1c,88,NETC,1,medsam3,436,box,,0.6587926509186351,0.4911937377690802,0.7699386503067485,0.5756880733944955
BraTS-MET-00009-000,t1c,88,NETC,1,medsam3,436,text,Non-Enhancing Tumor Core,0.6979310344827586,0.5360169491525424,0.8754325259515571,0.5802752293577982
BraTS-MET-00009-000,t1c,88,SNFH,2,medsam3,872,box,,0.5063548551093036,0.33900612661674606,0.4547945205479452,0.5711009174311926
BraTS-MET-00009-000,t1c,88,SNFH,2,medsam3,872,text,Peritumoral Edema,0.47371675943104513,0.31037277147487846,0.5140939597315436,0.43922018348623854
BraTS-MET-00009-000,t1c,88,ET,3,medsam3,784,box,,0.6116803278688525,0.44059040590405907,0.5111301369863014,0.7614795918367347
BraTS-MET-00009-000,t1c,88,ET,3,medsam3,784,text,Enhancing Tumor,0.6824894514767933,0.5180144115292233,0.5818345323741008,0.8252551020408163
BraTS-MET-00009-000,t1c,89,NETC,1,medsam3,324,box,,0.6034285714285714,0.4320785597381342,0.4791288566243194,0.8148148148148148
BraTS-MET-00009-000,t1c,89,NETC,1,medsam3,324,text,Non-Enhancing Tumor Core,0.7441077441077442,0.5924932975871313,0.8185185185185185,0.6820987654320988
BraTS-MET-00009-000,t1c,89,SNFH,2,medsam3,885,box,,0.5992704533611256,0.42782738095238093,0.5560928433268859,0.6497175141242938
BraTS-MET-00009-000,t1c,89,SNFH,2,medsam3,885,text,Peritumoral Edema,0.48018923713778827,0.3159533073929961,0.5037220843672456,0.45875706214689266
BraTS-MET-00009-000,t1c,89,ET,3,medsam3,791,box,,0.6573354069466044,0.48957528957528956,0.5571177504393673,0.8015170670037927
BraTS-MET-00009-000,t1c,89,ET,3,medsam3,791,text,Enhancing Tumor,0.7187187187187187,0.5609375,0.5948632974316487,0.9077117572692794
BraTS-MET-00009-000,t1c,90,NETC,1,medsam3,244,box,,0.5621761658031088,0.390990990990991,0.4109848484848485,0.889344262295082
BraTS-MET-00009-000,t1c,90,NETC,1,medsam3,244,text,Non-Enhancing Tumor Core,0.7875243664717348,0.6495176848874598,0.7509293680297398,0.8278688524590164
BraTS-MET-00009-000,t1c,90,SNFH,2,medsam3,899,box,,0.6352105530187722,0.4654275092936803,0.5839552238805971,0.696329254727475
BraTS-MET-00009-000,t1c,90,SNFH,2,medsam3,899,text,Peritumoral Edema,0.5146198830409356,0.3464566929133858,0.61875,0.44048943270300334
BraTS-MET-00009-000,t1c,90,ET,3,medsam3,755,box,,0.6046002190580504,0.43328100470957615,0.5154061624649859,0.7311258278145696
BraTS-MET-00009-000,t1c,90,ET,3,medsam3,755,text,Enhancing Tumor,0.727743271221532,0.5720097640358015,0.5972812234494478,0.9311258278145695
BraTS-MET-00009-000,t1c,91,NETC,1,medsam3,190,box,,0.5797598627787307,0.4082125603864734,0.4300254452926209,0.8894736842105263
BraTS-MET-00009-000,t1c,91,NETC,1,medsam3,190,text,Non-Enhancing Tumor Core,0.7770419426048565,0.6353790613718412,0.6692015209125475,0.9263157894736842
BraTS-MET-00009-000,t1c,91,SNFH,2,medsam3,932,box,,0.605410447761194,0.43411371237458196,0.5354785478547854,0.6963519313304721
BraTS-MET-00009-000,t1c,91,SNFH,2,medsam3,932,text,Peritumoral Edema,0.029925187032418952,0.015189873417721518,0.06642066420664207,0.019313304721030045
BraTS-MET-00009-000,t1c,91,ET,3,medsam3,690,box,,0.5637426900584795,0.3925081433224756,0.4725490196078431,0.6985507246376812
BraTS-MET-00009-000,t1c,91,ET,3,medsam3,690,text,Enhancing Tumor,0.20771513353115728,0.11589403973509933,0.32710280373831774,0.15217391304347827
BraTS-MET-00009-000,t1c,92,NETC,1,medsam3,132,box,,0.34951456310679613,0.21176470588235294,0.2222222222222222,0.8181818181818182
BraTS-MET-00009-000,t1c,92,NETC,1,medsam3,132,text,Non-Enhancing Tumor Core,0.5906976744186047,0.41914191419141916,0.4261744966442953,0.9621212121212122
BraTS-MET-00009-000,t1c,92,SNFH,2,medsam3,958,box,,0.531015408929277,0.36148466917697686,0.42720915448188174,0.7014613778705637
BraTS-MET-00009-000,t1c,92,SNFH,2,medsam3,958,text,Peritumoral Edema,0.4323499491353001,0.27579493835171964,0.42162698412698413,0.44363256784968685
BraTS-MET-00009-000,t1c,92,ET,3,medsam3,601,box,,0.44487179487179485,0.28606760098928274,0.3618352450469239,0.5773710482529119
BraTS-MET-00009-000,t1c,92,ET,3,medsam3,601,text,Enhancing Tumor,0.5022200296003947,0.3353096179183136,0.35694249649368864,0.8469217970049917
BraTS-MET-00009-000,t1c,93,NETC,1,medsam3,73,box,,0.10830324909747292,0.05725190839694656,0.062370062370062374,0.410958904109589
BraTS-MET-00009-000,t1c,93,NETC,1,medsam3,73,text,Non-Enhancing Tumor Core,0.02390998593530239,0.012099644128113879,0.012601927353595256,0.2328767123287671
BraTS-MET-00009-000,t1c,93,SNFH,2,medsam3,1018,box,,0.5412293853073463,0.3710174717368962,0.43757575757575756,0.7092337917485265
BraTS-MET-00009-000,t1c,93,SNFH,2,medsam3,1018,text,Peritumoral Edema,0.4673157162726008,0.30490018148820325,0.4424934152765584,0.4950884086444008
BraTS-MET-00009-000,t1c,93,ET,3,medsam3,488,box,,0.41899441340782123,0.26501766784452296,0.3177966101694915,0.6147540983606558
BraTS-MET-00009-000,t1c,93,ET,3,medsam3,488,text,Enhancing Tumor,0.2254697286012526,0.12705882352941175,0.2297872340425532,0.22131147540983606
BraTS-MET-00009-000,t1c,94,NETC,1,medsam3,12,box,,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,94,NETC,1,medsam3,12,text,Non-Enhancing Tumor Core,0.0014524328249818446,0.0007267441860465116,0.0007326007326007326,0.08333333333333333
BraTS-MET-00009-000,t1c,94,SNFH,2,medsam3,1079,box,,0.6212008895478132,0.4505376344086022,0.5176034589252625,0.7766450417052827
BraTS-MET-00009-000,t1c,94,SNFH,2,medsam3,1079,text,Peritumoral Edema,0.3881278538812785,0.24079320113314448,0.38253825382538253,0.3938832252085264
BraTS-MET-00009-000,t1c,94,ET,3,medsam3,364,box,,0.23263598326359833,0.13162878787878787,0.16726835138387486,0.38186813186813184
BraTS-MET-00009-000,t1c,94,ET,3,medsam3,364,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,95,SNFH,2,medsam3,1032,box,,0.6451612903225806,0.47619047619047616,0.5386112913692408,0.8042635658914729
BraTS-MET-00009-000,t1c,95,SNFH,2,medsam3,1032,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,95,ET,3,medsam3,308,box,,0.2965235173824131,0.17406962785114047,0.21641791044776118,0.4707792207792208
BraTS-MET-00009-000,t1c,95,ET,3,medsam3,308,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,96,SNFH,2,medsam3,1041,box,,0.6451612903225806,0.47619047619047616,0.54177545691906,0.7973102785782901
BraTS-MET-00009-000,t1c,96,SNFH,2,medsam3,1041,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,96,ET,3,medsam3,182,box,,0.8571428571428571,0.75,0.935064935064935,0.7912087912087912
BraTS-MET-00009-000,t1c,96,ET,3,medsam3,182,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,97,SNFH,2,medsam3,1002,box,,0.6403374233128835,0.4709531866892273,0.5199252801992528,0.8333333333333334
BraTS-MET-00009-000,t1c,97,SNFH,2,medsam3,1002,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,97,ET,3,medsam3,110,box,,0.8102564102564103,0.6810344827586207,0.9294117647058824,0.7181818181818181
BraTS-MET-00009-000,t1c,97,ET,3,medsam3,110,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,98,SNFH,2,medsam3,933,box,,0.6554196541543652,0.4874529485570891,0.5403337969401947,0.8327974276527331
BraTS-MET-00009-000,t1c,98,SNFH,2,medsam3,933,text,Peritumoral Edema,0.6033182503770739,0.4319654427645788,0.5681818181818182,0.6430868167202572
BraTS-MET-00009-000,t1c,98,ET,3,medsam3,75,box,,0.8467153284671532,0.7341772151898734,0.9354838709677419,0.7733333333333333
BraTS-MET-00009-000,t1c,98,ET,3,medsam3,75,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t1c,99,SNFH,2,medsam3,884,box,,0.6531511679153812,0.4849476439790576,0.5350180505415163,0.8382352941176471
BraTS-MET-00009-000,t1c,99,SNFH,2,medsam3,884,text,Peritumoral Edema,0.7142857142857143,0.5555555555555556,0.9375,0.5769230769230769
BraTS-MET-00009-000,t1c,99,ET,3,medsam3,20,box,,0.7441860465116279,0.5925925925925926,0.6956521739130435,0.8
BraTS-MET-00009-000,t1c,99,ET,3,medsam3,20,text,Enhancing Tumor,0.0847457627118644,0.04424778761061947,0.04424778761061947,1.0
BraTS-MET-00009-000,t1c,100,SNFH,2,medsam3,830,box,,0.7328990228013029,0.5784061696658098,0.6669960474308301,0.8132530120481928
BraTS-MET-00009-000,t1c,100,SNFH,2,medsam3,830,text,Peritumoral Edema,0.7233407904548844,0.5665887850467289,0.949119373776908,0.5843373493975904
BraTS-MET-00009-000,t1c,101,SNFH,2,medsam3,795,box,,0.740784084259801,0.5882899628252788,0.6925601750547046,0.7962264150943397
BraTS-MET-00009-000,t1c,101,SNFH,2,medsam3,795,text,Peritumoral Edema,0.6828478964401294,0.5184275184275184,0.9569160997732427,0.5308176100628931
BraTS-MET-00009-000,t1c,102,SNFH,2,medsam3,761,box,,0.6796338672768879,0.5147313691507799,0.601823708206687,0.7805519053876478
BraTS-MET-00009-000,t1c,102,SNFH,2,medsam3,761,text,Peritumoral Edema,0.6832618025751073,0.5189048239895697,0.9851485148514851,0.5229960578186597
BraTS-MET-00009-000,t1c,103,SNFH,2,medsam3,713,box,,0.6654523375834851,0.4986351228389445,0.5867237687366167,0.7685834502103787
BraTS-MET-00009-000,t1c,103,SNFH,2,medsam3,713,text,Peritumoral Edema,0.6980108499095841,0.5361111111111111,0.9821882951653944,0.541374474053296
BraTS-MET-00009-000,t1c,104,SNFH,2,medsam3,679,box,,0.6537966537966537,0.48565965583174,0.5805714285714285,0.748159057437408
BraTS-MET-00009-000,t1c,104,SNFH,2,medsam3,679,text,Peritumoral Edema,0.6770428015564203,0.5117647058823529,0.997134670487106,0.5125184094256259
BraTS-MET-00009-000,t1c,105,SNFH,2,medsam3,631,box,,0.677992277992278,0.5128504672897196,0.661144578313253,0.6957210776545166
BraTS-MET-00009-000,t1c,105,SNFH,2,medsam3,631,text,Peritumoral Edema,0.6874350986500519,0.5237341772151899,0.9969879518072289,0.5245641838351822
BraTS-MET-00009-000,t1c,106,SNFH,2,medsam3,580,box,,0.708457711442786,0.5485362095531587,0.8376470588235294,0.6137931034482759
BraTS-MET-00009-000,t1c,106,SNFH,2,medsam3,580,text,Peritumoral Edema,0.7168141592920354,0.5586206896551724,1.0,0.5586206896551724
BraTS-MET-00009-000,t1c,107,SNFH,2,medsam3,519,box,,0.6919242273180458,0.5289634146341463,0.7169421487603306,0.6685934489402697
BraTS-MET-00009-000,t1c,107,SNFH,2,medsam3,519,text,Peritumoral Edema,0.801377726750861,0.6685823754789272,0.9914772727272727,0.6724470134874759
BraTS-MET-00009-000,t1c,108,SNFH,2,medsam3,459,box,,0.6960690316395014,0.5338235294117647,0.6215753424657534,0.7908496732026143
BraTS-MET-00009-000,t1c,108,SNFH,2,medsam3,459,text,Peritumoral Edema,0.9029239766081871,0.8230277185501066,0.9747474747474747,0.840958605664488
BraTS-MET-00009-000,t1c,109,SNFH,2,medsam3,439,box,,0.8894472361809045,0.8009049773755657,0.9915966386554622,0.806378132118451
BraTS-MET-00009-000,t1c,109,SNFH,2,medsam3,439,text,Peritumoral Edema,0.9279069767441861,0.8655097613882863,0.9477434679334917,0.908883826879271
BraTS-MET-00009-000,t1c,110,SNFH,2,medsam3,416,box,,0.9001297016861219,0.8183962264150944,0.9774647887323944,0.8341346153846154
BraTS-MET-00009-000,t1c,110,SNFH,2,medsam3,416,text,Peritumoral Edema,0.9025270758122743,0.8223684210526315,0.9036144578313253,0.9014423076923077
BraTS-MET-00009-000,t1c,111,SNFH,2,medsam3,377,box,,0.8774928774928775,0.7817258883248731,0.9476923076923077,0.8169761273209549
BraTS-MET-00009-000,t1c,111,SNFH,2,medsam3,377,text,Peritumoral Edema,0.8679738562091504,0.766743648960739,0.8556701030927835,0.8806366047745358
BraTS-MET-00009-000,t1c,112,SNFH,2,medsam3,336,box,,0.8626817447495961,0.7585227272727273,0.9434628975265018,0.7946428571428571
BraTS-MET-00009-000,t1c,112,SNFH,2,medsam3,336,text,Peritumoral Edema,0.8359046283309958,0.7180722891566265,0.7904509283819628,0.8869047619047619
BraTS-MET-00009-000,t1c,113,SNFH,2,medsam3,301,box,,0.8677248677248677,0.7663551401869159,0.924812030075188,0.8172757475083057
BraTS-MET-00009-000,t1c,113,SNFH,2,medsam3,301,text,Peritumoral Edema,0.8174204355108877,0.6912181303116147,0.8243243243243243,0.8106312292358804
BraTS-MET-00009-000,t1c,114,SNFH,2,medsam3,246,box,,0.8347457627118644,0.7163636363636363,0.8716814159292036,0.8008130081300813
BraTS-MET-00009-000,t1c,114,SNFH,2,medsam3,246,text,Peritumoral Edema,0.7759336099585062,0.6338983050847458,0.7923728813559322,0.7601626016260162
BraTS-MET-00009-000,t1c,115,SNFH,2,medsam3,177,box,,0.7379679144385026,0.5847457627118644,0.700507614213198,0.7796610169491526
BraTS-MET-00009-000,t1c,115,SNFH,2,medsam3,177,text,Peritumoral Edema,0.6543535620052771,0.48627450980392156,0.6138613861386139,0.7005649717514124
BraTS-MET-00009-000,t1c,116,SNFH,2,medsam3,94,box,,0.5469387755102041,0.37640449438202245,0.44370860927152317,0.7127659574468085
BraTS-MET-00009-000,t1c,116,SNFH,2,medsam3,94,text,Peritumoral Edema,0.3583815028901734,0.21830985915492956,0.2188235294117647,0.9893617021276596
BraTS-MET-00009-000,t2w,49,SNFH,2,medsam3,52,box,,0.75,0.6,0.9166666666666666,0.6346153846153846
BraTS-MET-00009-000,t2w,49,SNFH,2,medsam3,52,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t2w,50,SNFH,2,medsam3,71,box,,0.7627118644067796,0.6164383561643836,0.9574468085106383,0.6338028169014085
BraTS-MET-00009-000,t2w,50,SNFH,2,medsam3,71,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t2w,51,SNFH,2,medsam3,95,box,,0.2864450127877238,0.16716417910447762,0.1891891891891892,0.5894736842105263
BraTS-MET-00009-000,t2w,51,SNFH,2,medsam3,95,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t2w,52,SNFH,2,medsam3,137,box,,0.30825688073394497,0.1822125813449024,0.20588235294117646,0.6131386861313869
BraTS-MET-00009-000,t2w,52,SNFH,2,medsam3,137,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t2w,52,ET,3,medsam3,16,box,,0.75,0.6,0.75,0.75
BraTS-MET-00009-000,t2w,52,ET,3,medsam3,16,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t2w,53,SNFH,2,medsam3,192,box,,0.02158828064764842,0.010911925175370226,0.012669683257918552,0.07291666666666667
BraTS-MET-00009-000,t2w,53,SNFH,2,medsam3,192,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t2w,53,ET,3,medsam3,52,box,,0.7,0.5384615384615384,1.0,0.5384615384615384
BraTS-MET-00009-000,t2w,53,ET,3,medsam3,52,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t2w,54,SNFH,2,medsam3,300,box,,0.07285974499089254,0.03780718336483932,0.044543429844097995,0.2
BraTS-MET-00009-000,t2w,54,SNFH,2,medsam3,300,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t2w,54,ET,3,medsam3,77,box,,0.5862068965517241,0.4146341463414634,0.8717948717948718,0.44155844155844154
BraTS-MET-00009-000,t2w,54,ET,3,medsam3,77,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t2w,55,SNFH,2,medsam3,456,box,,0.3200921128382268,0.19054146675805347,0.21701795472287275,0.6096491228070176
BraTS-MET-00009-000,t2w,55,SNFH,2,medsam3,456,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t2w,55,ET,3,medsam3,118,box,,0.46473029045643155,0.3027027027027027,0.45528455284552843,0.4745762711864407
BraTS-MET-00009-000,t2w,55,ET,3,medsam3,118,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t2w,56,SNFH,2,medsam3,625,box,,0.4223194748358862,0.26768377253814146,0.32086450540315875,0.6176
BraTS-MET-00009-000,t2w,56,SNFH,2,medsam3,625,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t2w,56,ET,3,medsam3,175,box,,0.5941176470588235,0.4225941422594142,0.6121212121212121,0.5771428571428572
BraTS-MET-00009-000,t2w,56,ET,3,medsam3,175,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t2w,57,SNFH,2,medsam3,786,box,,0.5038503850385039,0.33676470588235297,0.4437984496124031,0.5826972010178118
BraTS-MET-00009-000,t2w,57,SNFH,2,medsam3,786,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t2w,57,ET,3,medsam3,217,box,,0.7055961070559611,0.5451127819548872,0.7474226804123711,0.6682027649769585
BraTS-MET-00009-000,t2w,57,ET,3,medsam3,217,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t2w,58,SNFH,2,medsam3,949,box,,0.5782828282828283,0.4067495559502664,0.48142957252978275,0.7239199157007377
BraTS-MET-00009-000,t2w,58,SNFH,2,medsam3,949,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00009-000,t2w,58,ET,3,medsam3,245,box,,0.728,0.5723270440251572,0.7137254901960784,0.7428571428571429
BraTS-MET-00009-000,t2w,58,ET,3,medsam3,245,text,Enhancing Tumor,0.5449438202247191,0.3745173745173745,0.41541755888650966,0.7918367346938775
BraTS-MET-00009-000,t2w,59,SNFH,2,medsam3,1116,box,,0.6283754822117446,0.458125,0.6023007395234182,0.6568100358422939
BraTS-MET-00009-000,t2w,59,SNFH,2,medsam3,1116,text,Peritumoral Edema,0.3456019962570181,0.20889894419306185,0.5687885010266941,0.2482078853046595
BraTS-MET-00009-000,t2w,59,ET,3,medsam3,282,box,,0.7142857142857143,0.5555555555555556,0.702054794520548,0.7269503546099291
BraTS-MET-00009-000,t2w,59,ET,3,medsam3,282,text,Enhancing Tumor,0.587467362924282,0.41589648798521256,0.46487603305785125,0.7978723404255319
BraTS-MET-00009-000,t2w,60,NETC,1,medsam3,32,box,,0.3007518796992481,0.17699115044247787,0.19801980198019803,0.625
BraTS-MET-00009-000,t2w,60,NETC,1,medsam3,32,text,Non-Enhancing Tumor Core,0.10616438356164383,0.05605786618444846,0.05615942028985507,0.96875
BraTS-MET-00009-000,t2w,60,SNFH,2,medsam3,1194,box,,0.5944633317144244,0.4229440221147201,0.707514450867052,0.5125628140703518
BraTS-MET-00009-000,t2w,60,SNFH,2,medsam3,1194,text,Peritumoral Edema,0.2645631067961165,0.15244755244755245,0.4801762114537445,0.18257956448911222
BraTS-MET-00009-000,t2w,60,ET,3,medsam3,348,box,,0.5926892950391645,0.42115027829313545,0.5430622009569378,0.6522988505747126
BraTS-MET-00009-000,t2w,60,ET,3,medsam3,348,text,Enhancing Tumor,0.46787479406919275,0.3053763440860215,0.3279445727482679,0.8160919540229885
BraTS-MET-00009-000,t2w,61,NETC,1,medsam3,58,box,,0.3228346456692913,0.19248826291079812,0.20918367346938777,0.7068965517241379
BraTS-MET-00009-000,t2w,61,NETC,1,medsam3,58,text,Non-Enhancing Tumor Core,0.20113851992409867,0.11181434599156118,0.11300639658848614,0.9137931034482759
BraTS-MET-00009-000,t2w,61,SNFH,2,medsam3,1227,box,,0.5325379609544468,0.36289726533628974,0.7957860615883307,0.4001629991850041
BraTS-MET-00009-000,t2w,61,SNFH,2,medsam3,1227,text,Peritumoral Edema,0.26113861386138615,0.1501779359430605,0.5424164524421594,0.1719641401792991
BraTS-MET-00009-000,t2w,61,ET,3,medsam3,438,box,,0.47092469018112487,0.30798004987531175,0.40425531914893614,0.5639269406392694
BraTS-MET-00009-000,t2w,61,ET,3,medsam3,438,text,Enhancing Tumor,0.4606328182487123,0.29923518164435947,0.33984799131378934,0.7146118721461188
BraTS-MET-00009-000,t2w,62,NETC,1,medsam3,84,box,,0.38461538461538464,0.23809523809523808,0.2631578947368421,0.7142857142857143
BraTS-MET-00009-000,t2w,62,NETC,1,medsam3,84,text,Non-Enhancing Tumor Core,0.05389221556886228,0.027692307692307693,0.036,0.10714285714285714
BraTS-MET-00009-000,t2w,62,SNFH,2,medsam3,1201,box,,0.5533553355335533,0.38250950570342207,0.8152350081037277,0.41881765195670273
BraTS-MET-00009-000,t2w,62,SNFH,2,medsam3,1201,text,Peritumoral Edema,0.4578313253012048,0.296875,0.617231638418079,0.3638634471273938
BraTS-MET-00009-000,t2w,62,ET,3,medsam3,492,box,,0.4726661059714045,0.30947136563876654,0.4031563845050215,0.5711382113821138
BraTS-MET-00009-000,t2w,62,ET,3,medsam3,492,text,Enhancing Tumor,0.45690834473324216,0.29609929078014185,0.3443298969072165,0.6788617886178862
BraTS-MET-00009-000,t2w,63,NETC,1,medsam3,98,box,,0.28087167070217917,0.16338028169014085,0.18412698412698414,0.5918367346938775
BraTS-MET-00009-000,t2w,63,NETC,1,medsam3,98,text,Non-Enhancing Tumor Core,0.07536231884057971,0.0391566265060241,0.05263157894736842,0.1326530612244898
BraTS-MET-00009-000,t2w,63,SNFH,2,medsam3,1151,box,,0.5756578947368421,0.40415704387990764,0.7800891530460624,0.45612510860121636
BraTS-MET-00009-000,t2w,63,SNFH,2,medsam3,1151,text,Peritumoral Edema,0.5683802133850631,0.3970189701897019,0.6432491767288694,0.5091225021720244
BraTS-MET-00009-000,t2w,63,ET,3,medsam3,588,box,,0.515890613451589,0.34760956175298807,0.4562091503267974,0.5935374149659864
BraTS-MET-00009-000,t2w,63,ET,3,medsam3,588,text,Enhancing Tumor,0.5256327060350422,0.35651408450704225,0.4249737670514166,0.6887755102040817
BraTS-MET-00009-000,t2w,64,NETC,1,medsam3,125,box,,0.2610619469026549,0.15012722646310434,0.18042813455657492,0.472
BraTS-MET-00009-000,t2w,64,NETC,1,medsam3,125,text,Non-Enhancing Tumor Core,0.140625,0.07563025210084033,0.10424710424710425,0.216
BraTS-MET-00009-000,t2w,64,SNFH,2,medsam3,1110,box,,0.5569917743830788,0.38599348534201955,0.8006756756756757,0.42702702702702705
